rsi_buy,rsi_sell,sl_fast_pct,trades,total_return_pct,cagr_pct,winrate_pct,profit_factor,expectancy_pct_per_trade,max_drawdown_pct,avg_win_pct,avg_loss_pct
52,58,3.5,79,23.815650701271586,4.37300525661819,34.177215189873415,1.1976519918564643,0.45535015845413335,-25.46441712161698,8.073061574736172,-3.500000000000002
51,56,3.5,83,23.7033998409518,4.354039797650833,36.144578313253014,1.1910259489987403,0.4269314884248962,-30.119642406976975,7.364510451308882,-3.500000000000002
48,59,2.0,98,23.56131110050772,4.3300133043204125,19.387755102040817,1.2167630162155885,0.34947506695982633,-24.635805852509797,10.118345082213848,-2.0000000000000013
51,57,2.5,103,23.384649605302556,4.300109901121374,27.184466019417474,1.1840632661344304,0.3350666252447159,-29.099621632605576,7.92899508572164,-2.5000000000000027
50,58,3.5,75,23.3395644953192,4.292472883699583,33.33333333333333,1.2014838645366213,0.4701290172521161,-24.908194920925787,8.410387051756354,-3.500000000000002
51,57,3.5,80,23.25845972681666,4.278728834195067,35.0,1.1927759422316067,0.4385652685769053,-27.24370546416688,7.753043624505449,-3.500000000000002
50,59,2.5,96,23.094670021271014,4.250950895718497,23.958333333333336,1.1940174641206747,0.36883528335440763,-28.237556893898585,9.474269008783626,-2.5000000000000036
50,57,3.0,87,22.227579043015467,4.103402123425703,31.03448275862069,1.1859637872483415,0.38475266327243074,-28.561294355803536,7.906425248322287,-3.000000000000004
51,59,2.5,99,21.936282518532746,4.053645741607381,24.242424242424242,1.1847866786319459,0.3499747701362618,-30.031617971551093,9.256145926812087,-2.5000000000000027
49,55,2.0,103,21.92158951931924,4.051133512250771,23.300970873786408,1.19750002257146,0.30296119967272506,-24.635805852509808,7.8835418152621175,-2.0000000000000013
50,58,2.5,98,21.899429214531164,4.047344054688251,25.510204081632654,1.183744596441857,0.3421774372514178,-25.969643011347454,8.641335554025568,-2.5000000000000036
51,59,3.5,76,21.81157393668538,4.032315198757197,31.57894736842105,1.192991173267585,0.46216307282500696,-25.87337748861893,9.046849730612527,-3.500000000000002
51,60,2.0,107,21.47985124326428,3.9754911952018412,19.626168224299064,1.1965883109512816,0.31601111666934995,-35.54067611627312,9.800628070648596,-2.000000000000001
50,56,3.0,91,21.095933559642745,3.9095710949082374,31.868131868131865,1.1753121738921497,0.35833037740593265,-28.561294355803568,7.53820911530828,-3.0000000000000036
50,61,2.0,98,20.918830777538,3.8791055444286515,18.367346938775512,1.20856811909926,0.34051937812124117,-32.88283643926816,10.74282772532676,-2.000000000000001
49,61,2.0,95,20.892148890766737,3.8745125843151484,17.894736842105264,1.2137373338770137,0.3509792008927804,-32.49444591754912,11.13782494616554,-2.000000000000001
50,56,2.5,101,20.55995450797228,3.817261409067463,27.722772277227726,1.1730918146966125,0.31276491269437434,-27.622901293484247,7.646044863647574,-2.5000000000000036
49,59,2.5,90,20.557710077035797,3.816874169676998,23.333333333333332,1.190341049268577,0.3648203444314404,-26.397494250152388,9.777801476134753,-2.500000000000003
48,57,2.0,100,20.434270294935498,3.7955677967131063,21.0,1.192607211137905,0.30431939359788984,-24.635805852509797,8.972949493323291,-2.0000000000000013
50,59,3.0,83,20.19524646119326,3.7542612981974255,27.710843373493976,1.1833462336471332,0.39761833802992796,-28.667547034121753,9.260970524194967,-3.000000000000004
51,58,2.5,101,20.154942026174382,3.7472896850909487,25.742574257425744,1.1720370405245197,0.3193756940430448,-27.820401936063753,8.452190196090296,-2.5000000000000027
49,57,2.5,93,20.07050530043164,3.732678275383061,25.806451612903224,1.1807817431791199,0.3353209752515941,-25.417090474798776,8.486868779099936,-2.500000000000003
51,58,3.5,78,20.032055284734042,3.7260219438940867,33.33333333333333,1.1803324635389356,0.42077574825751635,-25.464417121617,8.262327244772555,-3.500000000000002
52,58,3.0,89,19.784940399371507,3.6832015441153443,30.337078651685395,1.1724971988394308,0.36049976386667604,-28.46985969119199,8.07720292533831,-3.0000000000000036
52,61,3.5,69,19.4694877198482,3.6284367174496346,28.985507246376812,1.1995436525004188,0.4959671942582875,-30.7171969529374,10.286086820191098,-3.500000000000002
51,57,3.0,90,19.245888290142,3.5895481968449383,31.11111111111111,1.1677260104968281,0.3466337550267786,-28.91469333366131,7.757037069728939,-3.0000000000000036
50,58,3.0,85,19.02815885844211,3.5516245145053027,29.411764705882355,1.1733820476813077,0.3671619833251226,-28.469859691191967,8.448350743305426,-3.000000000000004
50,55,3.5,80,18.92663333115936,3.5339220322392118,36.25,1.172667840598706,0.3852651193358633,-27.215591600891177,7.217972742995489,-3.500000000000002
52,57,3.5,82,18.665151067761478,3.4882730131664985,35.36585365853659,1.168037426915218,0.3801334474728406,-27.243705464166922,7.471411816992175,-3.500000000000002
52,56,2.5,105,17.97793888292636,3.3679163131673073,28.57142857142857,1.1571474092460434,0.28062037365364917,-27.622901293484226,7.232171307787779,-2.5000000000000027
51,59,3.0,86,17.84610460242597,3.3447631150749,27.906976744186046,1.167965790849197,0.3632748499761706,-28.667547034121753,9.051734879081287,-3.0000000000000036
48,56,2.0,100,17.43921954315464,3.273173686488118,21.0,1.1754375577776168,0.27719134128863476,-24.635805852509783,8.843768291850648,-2.0000000000000013
51,56,2.5,104,17.371795003613876,3.261291520195897,27.884615384615387,1.154817716499818,0.2791184792664988,-29.432328761147108,7.4664938566798655,-2.5000000000000027
48,58,2.0,99,17.36267560160252,3.2596839971234193,20.2020202020202,1.177716098502451,0.28362771276148785,-24.635805852509797,9.303957178169371,-2.0000000000000013
51,56,3.0,94,16.687535596930548,3.1403952775481025,31.914893617021278,1.1512871354454366,0.3090120213353604,-28.91469333366128,7.368237666850805,-3.0000000000000044
48,60,2.0,95,16.52297372738616,3.111235640653076,17.894736842105264,1.1855856177872404,0.3047511197348373,-32.49444591754911,10.87949155145939,-2.0000000000000013
52,57,3.0,92,16.265859244057967,3.065610100946925,31.521739130434785,1.1512124174459348,0.3106429010574105,-28.91469333366131,7.5027292033545505,-3.0000000000000036
51,58,3.0,88,16.12451662500749,3.0404941597306445,29.545454545454547,1.1555501334964726,0.32877641852663564,-28.46985969119199,8.26662787809016,-3.0000000000000036
52,61,2.5,92,15.74417851025649,2.972788202432275,21.73913043478261,1.1696078806187755,0.33184150555847397,-36.94371043435515,10.52647092556899,-2.500000000000002
49,56,3.5,74,15.514886774104708,2.931884790838901,33.78378378378378,1.1624437863318464,0.37647445075556296,-27.451433944762204,7.974364374236473,-3.500000000000003
52,55,2.5,108,15.110949519222828,2.8596681176316086,30.555555555555557,1.1417206828249413,0.24604285212663468,-27.020151956677896,6.487049334232628,-2.5000000000000027
49,58,2.5,91,14.509754655598183,2.751809194737631,24.175824175824175,1.154576336232776,0.2930155824192735,-24.307861966497356,9.052928090916096,-2.500000000000003
51,55,3.5,83,14.312747054015883,2.716366031305384,36.144578313253014,1.146016875292615,0.3263389200816879,-32.221339288539866,7.08620434555934,-3.500000000000002
49,60,2.5,87,14.273492772766282,2.709298053033349,21.839080459770116,1.1649213577151531,0.32226012427098927,-35.326882496774545,10.422980569030331,-2.5000000000000036
51,61,2.0,104,14.005840420174497,2.6610537580961324,18.269230769230766,1.1627960938868551,0.26610899962274426,-35.540676116273104,10.403965050566603,-2.000000000000001
49,56,2.5,93,12.931934790570265,2.466566955555871,25.806451612903224,1.1428236465769916,0.2649148283282915,-25.767078249727437,8.214044959772139,-2.500000000000003
50,60,3.5,68,12.91114030983822,2.462786457420263,29.411764705882355,1.162247500171145,0.40084676512871165,-25.600361838371388,9.762879001437625,-3.500000000000002
49,59,3.5,70,12.792755491939388,2.441253133686061,30.0,1.15518565744448,0.38020486073897625,-26.079297075895592,9.434016202463262,-3.500000000000003
49,57,3.5,73,12.336930898000809,2.358172873476283,32.87671232876712,1.1461331063908633,0.3433127088497672,-27.451433944762215,8.190076156084716,-3.500000000000003
49,60,3.5,66,11.939073258024301,2.285437265357504,28.78787878787879,1.1597808154379454,0.3982415778718489,-27.427020840257565,10.041260217870638,-3.500000000000002
50,55,3.0,91,11.90322044560903,2.2788725710723545,31.868131868131865,1.1299482110732975,0.2656084314245417,-28.561294355803568,7.24725404343564,-3.0000000000000036
50,55,2.5,101,11.829670960753846,2.2654003036488124,27.722772277227726,1.1291170955575944,0.2333056429629804,-27.622901293484237,7.3594239264021875,-2.5000000000000036
48,59,2.5,86,11.799259105609039,2.2598276074066392,22.093023255813954,1.1479085317990596,0.28807766367840093,-24.51025051297676,10.11971995138646,-2.500000000000003
52,56,3.5,87,10.902854028517961,2.0950224772563697,35.63218390804598,1.125386444851696,0.28247980679232676,-30.119642406977,7.115346554546212,-3.5000000000000027
51,60,3.5,71,10.818666151623834,2.0794897823269265,29.577464788732392,1.146845571883005,0.36194331097923815,-30.717196952937353,9.557046432358382,-3.500000000000002
48,56,3.5,69,10.661223410953768,2.0504161961527823,31.88405797101449,1.1407416683239087,0.3355362962214926,-27.451433944762215,8.52963656542196,-3.500000000000002
52,56,3.0,97,10.358298137305177,1.9943844413126133,31.958762886597935,1.1186057949264703,0.24210255046846485,-28.91469333366128,7.144643464369079,-3.0000000000000044
48,55,2.0,100,9.883115930054554,1.906242228950683,21.0,1.130343367401598,0.20594252049452483,-24.635805852509783,8.504488192831076,-2.0000000000000013
48,57,2.5,88,8.969887661244691,1.735986923958599,23.863636363636363,1.1251227574571254,0.2381597940235059,-24.307861966497345,8.974193422574702,-2.500000000000003
51,55,2.5,104,8.872380293235915,1.717741056327693,27.884615384615387,1.1120156565378403,0.20195130385427945,-29.432328761147154,7.189756400029148,-2.5000000000000027
49,59,3.0,80,8.581630140484076,1.663257341734825,26.25,1.126309721920716,0.2794602597495838,-28.904719105023315,9.493181941903188,-3.0000000000000036
48,61,2.0,93,8.147868508623013,1.5817574330307282,16.129032258064516,1.140171483023205,0.23512635861956954,-32.49444591754913,11.85778342344134,-2.0000000000000013
49,57,3.0,83,8.142823789383824,1.5808080391799262,28.915662650602407,1.1175078032614625,0.2505889298467335,-30.186119365109263,8.241620049053296,-3.0000000000000036
51,55,3.0,94,7.8294756506165575,1.5217677675440022,31.914893617021278,1.1073407964646733,0.21924928639592903,-28.91469333366128,7.08698109737392,-3.0000000000000044
52,55,3.5,90,7.799713906129857,1.5161530029950798,37.77777777777778,1.1090979282791606,0.2375910438079505,-32.22133928853987,6.393623351256343,-3.5000000000000027
52,55,3.0,100,7.270395073058689,1.4160855755447121,34.0,1.1019147744951954,0.20179125350048738,-28.91469333366128,6.417033098530853,-3.0000000000000044
49,58,3.5,71,7.134340475260226,1.3903007564909808,30.985915492957744,1.1197177797526578,0.28917745390958893,-26.616107204416394,8.728709055799136,-3.500000000000003
48,60,3.5,62,6.895173536734389,1.3449107345259392,27.419354838709676,1.1343358235819667,0.34125632603483474,-27.527814858225298,10.509287777303523,-3.5000000000000027
52,60,3.0,87,6.861792200245342,1.3385690394582817,25.287356321839084,1.1175745419299663,0.26352914570509783,-40.71368190029613,9.905774348924716,-3.0000000000000044
49,55,3.5,74,6.745845706417608,1.3165295274555788,33.78378378378378,1.1137635837025743,0.26365479195934427,-27.451433944762204,7.640418184199666,-3.500000000000003
50,60,2.5,92,6.582540011982085,1.285455323288076,21.73913043478261,1.1171945791948483,0.22929374190296425,-36.94371043435515,10.054751212753649,-2.5000000000000036
48,59,3.5,66,6.495154247053847,1.2688117075874583,28.78787878787879,1.1230801290107548,0.30676789730710896,-26.079297075895557,9.723509538014174,-3.500000000000002
48,56,2.5,88,6.259941869552477,1.223958506029521,23.863636363636363,1.1089247780604439,0.20732841278550407,-24.307861966497345,8.84499525357736,-2.500000000000003
48,58,2.5,87,6.190684301157101,1.2107364880768356,22.988505747126435,1.1110762153890554,0.21385363307662963,-24.307861966497345,9.30526330388335,-2.500000000000003
48,60,2.5,83,5.971586713465515,1.1688629289195118,20.481927710843372,1.1210756296308426,0.2406925167360123,-33.66859743258923,10.881028169946426,-2.500000000000003
51,60,2.5,95,5.951552620739364,1.1650305936441896,22.105263157894736,1.1118818566669035,0.21787519456186488,-38.520117673496266,9.795149689684639,-2.500000000000003
50,56,4.0,77,5.228807858403917,1.0263871530987512,37.66233766233766,1.10030862177454,0.2501201997495029,-35.09436269958884,7.28480190967972,-4.0000000000000036
50,61,3.5,66,4.9921852905945086,0.9808306166149139,27.27272727272727,1.1211582474593913,0.30840281171481443,-25.600361838371388,10.464143642954326,-3.500000000000002
51,61,3.5,68,4.836104036540467,0.9507356024253122,27.941176470588236,1.118153893538122,0.2979910697321758,-30.717196952937375,10.092810144304634,-3.500000000000002
49,61,2.5,85,4.402207519072188,0.8668846129477714,20.0,1.1132188230010482,0.22643764600209643,-35.326882496774545,11.132188230010497,-2.5000000000000036
48,57,3.5,68,3.8000169912232318,0.7500476457064309,30.88235294117647,1.1004994828348615,0.24312007244609926,-27.451433944762226,8.620579282206421,-3.500000000000002
