rsi_buy,rsi_sell,sl_fast_pct,trades,total_return_pct,cagr_pct,winrate_pct,profit_factor,expectancy_pct_per_trade,max_drawdown_pct,avg_win_pct,avg_loss_pct
52,59,1.0,161,117.240504849291,16.817605155952474,15.527950310559005,1.6697829835511009,0.5657794146767068,-19.8369410460954,9.083619430517997,-1.0000000000000009
50,59,1.0,150,107.60029465345302,15.760049115084485,15.333333333333332,1.675112650968163,0.5715953778197119,-19.836941046095447,9.249535072737258,-1.000000000000001
50,58,1.0,152,105.58451002510041,15.533964482615215,16.447368421052634,1.6611857046077487,0.5524380558235804,-19.836941046095436,8.438823379407372,-1.000000000000001
50,57,1.0,155,105.07513546653331,15.47655405964834,17.419354838709676,1.6496591438038377,0.5364927123025245,-19.836941046095436,7.820606311366349,-1.0000000000000009
52,60,1.0,150,104.64690579347126,15.428200994035901,14.666666666666666,1.6683986070750148,0.5703668113706795,-20.507062858531178,9.707046441163728,-1.0000000000000007
49,60,1.0,133,98.4600737190182,14.720430102496307,14.285714285714285,1.7159126634289394,0.6136394257962342,-19.836941046095426,10.295475980573647,-1.0000000000000009
50,56,1.0,156,97.5126503169403,14.610492615217696,17.94871794871795,1.6167486506266695,0.506050174873165,-19.83694104609538,7.390850974293352,-1.0000000000000009
50,60,1.0,138,96.84735918885532,14.533041010366032,14.492753623188406,1.6850819546011309,0.5857947148038658,-19.83694104609541,9.941983532146676,-1.0000000000000004
51,59,1.0,160,92.52834717028911,14.025077091197936,15.0,1.5748176496137158,0.4885950021716592,-19.836941046095426,8.923966681144401,-1.0000000000000013
52,61,1.0,148,92.24354757563947,13.991262384382775,13.513513513513514,1.62192529647145,0.5378813374888217,-20.5070628585312,10.380321897417286,-1.0000000000000007
49,59,1.0,146,87.38646398657546,13.408312807040312,14.383561643835616,1.6003321433297748,0.5139829994261774,-19.836941046095458,9.525786567439146,-1.0000000000000013
48,60,1.0,123,86.24895900828322,13.27004528976099,13.008130081300814,1.7006905617601753,0.609543822019015,-19.02721317787417,11.373368131771185,-1.000000000000001
52,58,1.0,163,84.90798479729851,13.106175456857262,15.950920245398773,1.5346829531336366,0.4493961017135475,-19.83694104609539,8.086598637665707,-1.0000000000000009
50,55,1.0,156,83.20987914829769,12.897294218839118,17.94871794871795,1.555550680260975,0.45583645559874925,-20.354438974877574,7.111088824050178,-1.0000000000000009
51,60,1.0,148,83.199324132331,12.895991030756848,14.18918918918919,1.5798404432292723,0.49756578574403787,-20.507062858531178,9.554273156672274,-1.0000000000000009
52,57,1.0,168,81.16309450754584,12.643454866241278,16.666666666666664,1.5046853918141867,0.42057115984515564,-19.83694104609539,7.52342695907094,-1.0000000000000009
51,58,1.0,162,81.04117975352895,12.62826293667585,15.432098765432098,1.519288092496843,0.4391510411856021,-19.8369410460954,8.325698746882711,-1.0000000000000013
51,57,1.0,165,80.59261594389116,12.572296396947259,16.363636363636363,1.509625033288222,0.42623184602287695,-19.8369410460954,7.7158612812509215,-1.0000000000000013
50,61,1.0,135,79.99671871399426,12.49777513961774,13.333333333333334,1.6150575791940602,0.5330499019681858,-19.8369410460954,10.497874264761398,-1.0000000000000007
49,61,1.0,131,79.65666692322728,12.455160751294692,12.977099236641221,1.6300331273441295,0.5482731031849684,-19.8369410460954,10.930810383366527,-1.0000000000000009
49,58,1.0,147,77.98594551249832,12.244848555166076,14.965986394557824,1.5514724782215679,0.46893918216119757,-19.83694104609541,8.815184535349829,-1.0000000000000013
48,59,1.0,135,77.1090200658179,12.133827808787023,13.333333333333334,1.5903896075116006,0.5116709931767214,-19.027213177874202,10.337532448825419,-1.0000000000000013
52,56,1.0,169,72.33454614313872,11.521537626490197,17.159763313609467,1.4659694258790583,0.38601017528442727,-19.83694104609538,7.0770937801058045,-1.0000000000000009
51,56,1.0,166,71.7918684823321,11.451087888240963,16.867469879518072,1.4700963758933858,0.3908030112848631,-19.83694104609539,7.245474995474553,-1.0000000000000013
49,57,1.0,149,71.41272547747238,11.401762345367095,15.436241610738255,1.5131172011979535,0.43391119027478,-19.83694104609541,8.2892507543888,-1.0000000000000013
51,61,1.0,146,70.40033695773124,11.269624340554717,13.013698630136986,1.5247881439867057,0.4564937964815866,-20.507062858531178,10.192004962437462,-1.0000000000000009
48,58,1.0,136,68.22408473146169,10.983438592580974,13.970588235294118,1.5382059637744232,0.4630154247177028,-19.027213177874145,9.47211040850567,-1.0000000000000013
48,61,1.0,121,68.03389004267706,10.958286834307685,11.570247933884298,1.6059203224347818,0.5358138388472871,-19.02721317787416,12.273819607180132,-1.000000000000001
52,59,2.0,111,63.40727560114845,10.339324499886748,22.52252252252252,1.3731226214579686,0.5781719900069429,-25.54478909037413,9.44708363563083,-2.0000000000000013
49,56,1.0,149,61.221697930392914,10.042045863549042,15.436241610738255,1.4611284628222272,0.38994755916510504,-19.83694104609541,8.004442883286993,-1.0000000000000013
52,55,1.0,171,59.60189631103789,9.819636957152667,17.543859649122805,1.405786057488244,0.33459552108679785,-21.15089458512879,6.607194470194753,-1.000000000000001
51,55,1.0,166,59.3516537437139,9.785116294472317,16.867469879518072,1.4133330410614375,0.3436142148583038,-21.15089458512881,6.965712845231379,-1.0000000000000013
48,57,1.0,137,58.55201069556053,9.674515126671391,13.86861313868613,1.4787072170055588,0.4123171650120876,-19.027213177874145,9.183550084560851,-1.0000000000000013
48,56,1.0,137,54.60901907310003,9.122532783300418,13.86861313868613,1.4554588481709292,0.39229302251218756,-19.02721317787417,9.039165478114205,-1.0000000000000013
