Ticker,Strategy,Start,End,breakout_lookback,exit_lookback,use_trend_filter,trend_ma_window,atr_period,use_atr_momentum,atr_momentum_mult,breakeven_atr_mult,stop_loss_pct,take_profit_pct,trailing_stop_pct,cooldown_days_after_sl,risk_per_trade_pct,Trades,WinRate,PF,AvgRet,TotalReturn,CAGR,MaxDD,SharpeD,YoY_min,YoY_max,YoY_mean,YoY_neg_years
INVE B,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.08,0.2,0.08,14,0.5,28,0.42857142857142855,1.497234331649616,0.01206164824271719,0.017466085015010124,0.002264590978217962,-0.017618288902013557,0.3014256447126085,-0.005211963654421448,0.024281431047863622,0.002136047799916813,4
INVE B,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.08,0.2,0.1,14,0.5,28,0.42857142857142855,1.497234331649616,0.01206164824271719,0.017466085015010124,0.002264590978217962,-0.017618288902013557,0.3014256447126085,-0.005211963654421448,0.024281431047863622,0.002136047799916813,4
INVE B,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.2,,0,0.5,28,0.42857142857142855,1.4929120838342183,0.01206164824271719,0.02323287487621628,0.0030048732909802034,-0.023420863307638595,0.3013644869742163,-0.00695265071214779,0.03244171411046093,0.002852374039347762,4
INVE B,breakout,2018-01-01,latest,30,10,True,100,14,True,0.8,1.0,0.1,0.2,,14,0.5,30,0.43333333333333335,1.5424130758912071,0.009508414161669386,0.011162073209282752,0.0014511606365679164,-0.012135959824221443,0.2961647916537652,-0.004552292995611662,0.020115497443120578,0.001384218240301105,5
INVE B,breakout,2018-01-01,latest,30,10,True,100,14,True,0.8,1.0,0.1,0.2,0.1,14,0.5,30,0.43333333333333335,1.5424130758912071,0.009508414161669386,0.011162073209282752,0.0014511606365679164,-0.012135959824221443,0.2961647916537652,-0.004552292995611662,0.020115497443120578,0.001384218240301105,5
INVE B,breakout,2018-01-01,latest,30,10,True,100,14,True,0.8,1.0,0.1,0.2,,0,0.5,30,0.43333333333333335,1.5424130758912071,0.009508414161669386,0.011162073209282752,0.0014511606365679164,-0.012135959824221443,0.2961647916537652,-0.004552292995611662,0.020115497443120578,0.001384218240301105,5
INVE B,breakout,2018-01-01,latest,30,10,True,100,14,True,0.8,1.0,0.08,0.2,0.06,14,0.5,30,0.43333333333333335,1.5406111913620164,0.009508414161669386,0.013925318299113254,0.0018082536948047512,-0.015152757209538792,0.2959117283652372,-0.005692988254322295,0.025176535099805886,0.0017343086205074013,5
INVE B,breakout,2018-01-01,latest,30,10,True,100,14,True,0.8,1.0,0.08,0.2,,14,0.5,30,0.43333333333333335,1.5406111913620164,0.009508414161669386,0.013925318299113254,0.0018082536948047512,-0.015152757209538792,0.2959117283652372,-0.005692988254322295,0.025176535099805886,0.0017343086205074013,5
INVE B,breakout,2018-01-01,latest,30,10,True,100,14,True,0.8,1.0,0.08,0.2,,0,0.5,30,0.43333333333333335,1.5406111913620164,0.009508414161669386,0.013925318299113254,0.0018082536948047512,-0.015152757209538792,0.2959117283652372,-0.005692988254322295,0.025176535099805886,0.0017343086205074013,5
INVE B,breakout,2018-01-01,latest,30,10,True,100,14,True,0.8,1.0,0.06,0.2,0.06,14,0.5,30,0.43333333333333335,1.537616876785009,0.009508414161669386,0.01850612113979011,0.0023983694701270597,-0.020165526056825533,0.29549119964192583,-0.007596454611032644,0.03364019986709921,0.0023213860585556806,5
