Ticker,Strategy,Start,End,breakout_lookback,exit_lookback,use_trend_filter,trend_ma_window,atr_period,use_atr_momentum,atr_momentum_mult,breakeven_atr_mult,stop_loss_pct,take_profit_pct,trailing_stop_pct,cooldown_days_after_sl,risk_per_trade_pct,Trades,WinRate,PF,AvgRet,TotalReturn,CAGR,MaxDD,SharpeD,YoY_min,YoY_max,YoY_mean,YoY_neg_years
ABB,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.2,,0,0.5,24,0.6666666666666666,4.092723308197433,0.038201624471641556,0.07432200523278332,0.00940937447675294,-0.014169711697477716,0.8600340963986801,-0.007293209628744468,0.0284279496646751,0.009978685771109988,1
ABB,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.15,,14,0.5,28,0.5714285714285714,2.7906488921429085,0.030932688355060665,0.06902406597425381,0.008757684605191551,-0.014169711697477494,0.822867845472242,-0.007293209628744468,0.028554410016197407,0.00926912861872937,1
ABB,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.15,0.08,14,0.5,28,0.5714285714285714,2.7906488921429085,0.030932688355060665,0.06902406597425381,0.008757684605191551,-0.014169711697477494,0.822867845472242,-0.007293209628744468,0.028554410016197407,0.00926912861872937,1
ABB,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.15,0.1,14,0.5,28,0.5714285714285714,2.7906488921429085,0.030932688355060665,0.06902406597425381,0.008757684605191551,-0.014169711697477494,0.822867845472242,-0.007293209628744468,0.028554410016197407,0.00926912861872937,1
ABB,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.08,0.2,0.08,14,0.5,24,0.6666666666666666,3.5509206184887865,0.03640398708078383,0.05249760090302669,0.00670659538428553,-0.013320878339962317,0.8099308670709602,-0.005480508231262227,0.021266979319590762,0.007092910304930803,2
ABB,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.08,0.2,0.1,14,0.5,24,0.6666666666666666,3.5509206184887865,0.03640398708078383,0.05249760090302669,0.00670659538428553,-0.013320878339962317,0.8099308670709602,-0.005480508231262227,0.021266979319590762,0.007092910304930803,2
ABB,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.12,0.08,0,0.5,29,0.5862068965517241,2.77818777357447,0.028220938820055778,0.06471341515158158,0.008225364338489305,-0.014169711697477494,0.7947028871812984,-0.007543151921592717,0.0282954706628733,0.008686634795426291,1
ABB,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.12,,0,0.5,29,0.5862068965517241,2.77818777357447,0.028220938820055778,0.06471341515158158,0.008225364338489305,-0.014169711697477494,0.7947028871812984,-0.007543151921592717,0.0282954706628733,0.008686634795426291,1
ABB,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.12,,14,0.5,29,0.5862068965517241,2.77818777357447,0.028220938820055778,0.06471341515158158,0.008225364338489305,-0.014169711697477494,0.7947028871812984,-0.007543151921592717,0.0282954706628733,0.008686634795426291,1
ABB,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.1,0.2,0.06,0,0.5,27,0.6296296296296297,2.8319682327564526,0.030226372614020686,0.03852611037366316,0.004950644219034572,-0.009757669103665934,0.7794660182574569,-0.0013044977150001857,0.016987716991356372,0.005210489569507807,1
ABB,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.1,0.2,0.06,14,0.5,27,0.6296296296296297,2.8319682327564526,0.030226372614020686,0.03852611037366316,0.004950644219034572,-0.009757669103665934,0.7794660182574569,-0.0013044977150001857,0.016987716991356372,0.005210489569507807,1
