Ticker,Strategy,Start,End,breakout_lookback,exit_lookback,use_trend_filter,trend_ma_window,atr_period,use_atr_momentum,atr_momentum_mult,breakeven_atr_mult,stop_loss_pct,take_profit_pct,trailing_stop_pct,cooldown_days_after_sl,risk_per_trade_pct,Trades,WinRate,PF,AvgRet,TotalReturn,CAGR,MaxDD,SharpeD,YoY_min,YoY_max,YoY_mean,YoY_neg_years
ATCO A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.8,1.0,0.06,0.12,,0,0.5,30,0.5,1.8868326937403028,0.01581814797676275,0.034632352149258194,0.004457614066597282,-0.020363290858975036,0.4281136560230343,-0.00845184531135057,0.02443606391812514,0.004940914428345687,3
ATCO A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.8,1.0,0.06,0.12,0.1,0,0.5,30,0.5,1.8868326937403028,0.01581814797676275,0.034632352149258194,0.004457614066597282,-0.020363290858975036,0.4281136560230343,-0.00845184531135057,0.02443606391812514,0.004940914428345687,3
ATCO A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.8,1.0,0.06,0.12,,14,0.5,30,0.5,1.8868326937403028,0.01581814797676275,0.034632352149258194,0.004457614066597282,-0.020363290858975036,0.4281136560230343,-0.00845184531135057,0.02443606391812514,0.004940914428345687,3
ATCO A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.8,1.0,0.06,0.12,0.1,14,0.5,30,0.5,1.8868326937403028,0.01581814797676275,0.034632352149258194,0.004457614066597282,-0.020363290858975036,0.4281136560230343,-0.00845184531135057,0.02443606391812514,0.004940914428345687,3
ATCO A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.8,1.0,0.08,0.15,0.08,14,0.5,28,0.5357142857142857,2.127299624850046,0.016726226413557282,0.025862041754659115,0.0033411760769828103,-0.01637137009058709,0.42481925895869593,-0.0074127804375528905,0.018293896867763948,0.0036918200823847303,3
ATCO A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.8,1.0,0.08,0.15,0.08,0,0.5,28,0.5357142857142857,2.127299624850046,0.016726226413557282,0.025862041754659115,0.0033411760769828103,-0.01637137009058709,0.42481925895869593,-0.0074127804375528905,0.018293896867763948,0.0036918200823847303,3
ATCO A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.8,1.0,0.1,0.15,0.08,0,0.5,28,0.5357142857142857,2.1297743034269248,0.016726226413557282,0.020670609038110355,0.002676404388270326,-0.013114657690099452,0.4246062459311308,-0.005929536843533589,0.014619216238496602,0.0029511423100881157,3
ATCO A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.8,1.0,0.08,0.12,0.08,0,0.5,30,0.5,1.8526942657153513,0.015482964056718385,0.02530590741118388,0.0032701021902192817,-0.01590991756734439,0.41573884169736264,-0.00694712514542517,0.018293896867763948,0.003614164069297741,3
ATCO A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.8,1.0,0.1,0.12,0.08,0,0.5,30,0.5,1.8548543431148818,0.015482964056718385,0.02023642296820416,0.0026206730201896455,-0.01273772657642036,0.4157312227160801,-0.005549861443880699,0.01461921623849638,0.002890230517777513,3
ATCO A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.8,0.0,0.08,0.15,0.06,0,0.5,27,0.5925925925925926,1.8950604852823605,0.015424790078582119,0.022680470795633845,0.002934118527001539,-0.012971270677428981,0.39556836684756597,-0.005761257752076809,0.013466513461442675,0.0032281731843486006,3
