Ticker,Strategy,Start,End,breakout_lookback,exit_lookback,use_trend_filter,trend_ma_window,atr_period,use_atr_momentum,atr_momentum_mult,breakeven_atr_mult,stop_loss_pct,take_profit_pct,trailing_stop_pct,cooldown_days_after_sl,risk_per_trade_pct,Trades,WinRate,PF,AvgRet,TotalReturn,CAGR,MaxDD,SharpeD,YoY_min,YoY_max,YoY_mean,YoY_neg_years
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.06,0.12,0.1,0,0.5,40,0.525,1.114691927052479,0.003191492911465768,0.0035825099033544028,0.0004672834384118474,-0.01772101866635234,0.05106529617620685,-0.012493948571591806,0.02028178729561958,0.001197266418924925,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.06,0.12,0.1,14,0.5,40,0.525,1.114691927052479,0.003191492911465768,0.0035825099033544028,0.0004672834384118474,-0.01772101866635234,0.05106529617620685,-0.012493948571591806,0.02028178729561958,0.001197266418924925,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.06,0.12,0.08,0,0.5,40,0.525,1.114691927052479,0.003191492911465768,0.0035825099033544028,0.0004672834384118474,-0.01772101866635234,0.05106529617620685,-0.012493948571591806,0.02028178729561958,0.001197266418924925,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.08,0.12,,0,0.5,40,0.525,1.1163459454742541,0.003191492911465768,0.002757954530488549,0.0003598614711177728,-0.013299271528375511,0.051009035430739286,-0.009382925061115266,0.015192535729030565,0.000899649745511282,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.08,0.12,0.1,14,0.5,40,0.525,1.1163459454742541,0.003191492911465768,0.002757954530488549,0.0003598614711177728,-0.013299271528375511,0.051009035430739286,-0.009382925061115266,0.015192535729030565,0.000899649745511282,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.06,0.15,0.08,14,0.5,40,0.475,1.0892865999872012,0.002735534840699273,0.0020248972158489753,0.00026429524562421314,-0.023845233748980954,0.030273327079002117,-0.013749351656375364,0.021787475921440702,0.0010006894075890488,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.08,0.15,,14,0.5,40,0.475,1.0910832018212964,0.002735534840699273,0.001596951338057817,0.00020847727369188718,-0.017923741950779726,0.030230368926734787,-0.010321530077337826,0.016320082005060632,0.0007484068508681409,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.1,0.15,,0,0.5,40,0.475,1.0921620359801825,0.002735534840699273,0.0013151497063617068,0.00017170991149506598,-0.01435813046681167,0.030204607428215666,-0.00826179167290264,0.01304621383782334,0.0005977108570427912,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.06,0.12,0.1,14,0.5,36,0.4722222222222222,1.0531365807859063,0.002525327570148215,0.0010585348162621688,0.0001382208998708112,-0.02206667932014783,0.018079215596767964,-0.017074132669455677,0.017215879685918756,0.001285935983031537,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.08,0.12,0.1,0,0.5,43,0.4883720930232558,1.0518093502601338,0.0019909852430188718,-0.00024390816441610674,-3.1866964783966445e-05,-0.015494264643789446,-9.395577549098666e-05,-0.010248092943142106,0.014210672738006913,0.0004767967833981971,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.08,0.12,0.08,0,0.5,43,0.4883720930232558,1.0518093502601338,0.0019909852430188718,-0.00024390816441610674,-3.1866964783966445e-05,-0.015494264643789446,-9.395577549098666e-05,-0.010248092943142106,0.014210672738006913,0.0004767967833981971,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.08,0.12,0.1,14,0.5,43,0.4883720930232558,1.0518093502601338,0.0019909852430188718,-0.00024390816441610674,-3.1866964783966445e-05,-0.015494264643789446,-9.395577549098666e-05,-0.010248092943142106,0.014210672738006913,0.0004767967833981971,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.1,0.12,0.08,14,0.5,43,0.4883720930232558,1.0527455753926078,0.0019909852430188718,-0.0001608683678933076,-2.1016932985840064e-05,-0.012404505403990185,-0.00017270443969221548,-0.008205830360629607,0.011360879063674556,0.0003813270431822145,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.1,0.12,0.08,0,0.5,43,0.4883720930232558,1.0527455753926078,0.0019909852430188718,-0.0001608683678933076,-2.1016932985840064e-05,-0.012404505403990185,-0.00017270443969221548,-0.008205830360629607,0.011360879063674556,0.0003813270431822145,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.1,0.12,0.1,0,0.5,43,0.4883720930232558,1.0527455753926078,0.0019909852430188718,-0.0001608683678933076,-2.1016932985840064e-05,-0.012404505403990185,-0.00017270443969221548,-0.008205830360629607,0.011360879063674556,0.0003813270431822145,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.06,0.12,,14,0.5,36,0.4722222222222222,1.0194004104597918,0.0016863574060246801,-0.0014643261534320606,-0.00019141798120136944,-0.024531260281099754,-0.01188531227705756,-0.017074132669455677,0.017215879685918756,0.0009282029973443866,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.1,0.12,0.1,14,0.5,35,0.42857142857142855,1.0114302939813131,0.0014054294800201518,-0.0012210814683804028,-0.00015960393075187262,-0.013182995436830547,-0.021327131221194274,-0.009579303694079333,0.009929240472238643,0.00048803356254759463,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.08,0.12,0.1,0,0.5,35,0.42857142857142855,1.0104485841632111,0.0014054294800201518,-0.0015818653499060087,-0.00020679338492890498,-0.016466707794698277,-0.021419363083661675,-0.011963673899702432,0.012414381188370127,0.0006077881563505734,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.1,0.12,0.1,0,0.5,37,0.4594594594594595,1.0116496859459327,0.0014040744206566707,-0.001290202407578378,-0.00016864359543389273,-0.015290234178138573,-0.02183900517295428,-0.010271358656829266,0.01032313594102141,0.0004832282858693304,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.08,0.12,0.1,0,0.5,37,0.4594594594594595,1.0106590874257542,0.0014040744206566707,-0.0016704429789443642,-0.00021838134083629335,-0.01908970308705904,-0.021913714120308993,-0.012826587852270754,0.012906931882429529,0.0006030519793883535,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.06,0.2,0.08,14,0.5,38,0.5263157894736842,0.997492249488357,0.001072997070653898,-0.003291551157037498,-0.00043061696110835435,-0.020643021706053477,-0.03656080093588942,-0.012493948571592028,0.01501080340886718,0.00020671206339056042,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.06,0.2,0.1,14,0.5,38,0.5263157894736842,0.997492249488357,0.001072997070653898,-0.003291551157037498,-0.00043061696110835435,-0.020643021706053477,-0.03656080093588942,-0.012493948571592028,0.01501080340886718,0.00020671206339056042,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.08,0.2,0.08,14,0.5,38,0.5263157894736842,0.99911476973655,0.001072997070653898,-0.002402833857042097,-0.00031422888535870275,-0.015508574243591089,-0.036697783640713404,-0.009382925061115044,0.01125303702144076,0.0001576438015485428,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.08,0.2,,0,0.5,38,0.5263157894736842,0.99911476973655,0.001072997070653898,-0.002402833857042097,-0.00031422888535870275,-0.015508574243591089,-0.036697783640713404,-0.009382925061115044,0.01125303702144076,0.0001576438015485428,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.08,0.2,0.08,0,0.5,38,0.5263157894736842,0.99911476973655,0.001072997070653898,-0.002402833857042097,-0.00031422888535870275,-0.015508574243591089,-0.036697783640713404,-0.009382925061115044,0.01125303702144076,0.0001576438015485428,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.1,0.2,,14,0.5,38,0.5263157894736842,1.0000893042877785,0.001072997070653898,-0.0018905935319613043,-0.0002471858809438565,-0.012419490484256723,-0.03678018041449977,-0.0075123311039100304,0.009000002604249824,0.00012736639125909832,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.1,0.2,0.08,14,0.5,38,0.5263157894736842,1.0000893042877785,0.001072997070653898,-0.0018905935319613043,-0.0002471858809438565,-0.012419490484256723,-0.03678018041449977,-0.0075123311039100304,0.009000002604249824,0.00012736639125909832,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.06,0.2,,0,0.5,39,0.5128205128205128,0.9958702624366891,0.0010439488806722249,-0.0034687603834310243,-0.0004538353999138378,-0.023845233748980954,-0.03694742730259283,-0.013749351656375364,0.016178115139498184,0.00020038727660468388,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.08,0.2,0.1,14,0.5,39,0.5128205128205128,0.997500878759558,0.0010439488806722249,-0.002534706931673014,-0.0003314935324458812,-0.017923741950779726,-0.037159619940461984,-0.010321530077337826,0.012125282376498125,0.0001494898889801144,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.08,0.2,,14,0.5,39,0.5128205128205128,0.997500878759558,0.0010439488806722249,-0.002534706931673014,-0.0003314935324458812,-0.017923741950779726,-0.037159619940461984,-0.010321530077337826,0.012125282376498125,0.0001494898889801144,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.08,0.2,0.1,0,0.5,39,0.5128205128205128,0.997500878759558,0.0010439488806722249,-0.002534706931673014,-0.0003314935324458812,-0.017923741950779726,-0.037159619940461984,-0.010321530077337826,0.012125282376498125,0.0001494898889801144,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.08,0.2,0.08,0,0.5,39,0.5128205128205128,0.997500878759558,0.0010439488806722249,-0.002534706931673014,-0.0003314935324458812,-0.017923741950779726,-0.037159619940461984,-0.010321530077337826,0.012125282376498125,0.0001494898889801144,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.1,0.2,,14,0.5,39,0.5128205128205128,0.9984801621607734,0.0010439488806722249,-0.0019955936201331292,-0.0002609260578364525,-0.01435813046681167,-0.037287154899384514,-0.00826179167290264,0.009696245705486994,0.00011920589830100819,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.1,0.2,,0,0.5,39,0.5128205128205128,0.9984801621607734,0.0010439488806722249,-0.0019955936201331292,-0.0002609260578364525,-0.01435813046681167,-0.037287154899384514,-0.00826179167290264,0.009696245705486994,0.00011920589830100819,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.1,0.2,0.1,0,0.5,39,0.5128205128205128,0.9984801621607734,0.0010439488806722249,-0.0019955936201331292,-0.0002609260578364525,-0.01435813046681167,-0.037287154899384514,-0.00826179167290264,0.009696245705486994,0.00011920589830100819,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.1,0.2,0.08,0,0.5,39,0.5128205128205128,0.9984801621607734,0.0010439488806722249,-0.0019955936201331292,-0.0002609260578364525,-0.01435813046681167,-0.037287154899384514,-0.00826179167290264,0.009696245705486994,0.00011920589830100819,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.1,0.12,0.08,0,0.5,37,0.4594594594594595,0.9934413544224975,0.0009321537033371805,-0.002162461781107572,-0.00028276479728772674,-0.016150266116860323,-0.03903482854903019,-0.010271358656829488,0.01032313594102141,0.000359188778978511,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.08,0.12,0.08,0,0.5,37,0.4594594594594595,0.9924580516759784,0.0009321537033371805,-0.002760728953478231,-0.0003610886497931176,-0.02016096530851419,-0.0391271978134109,-0.012826587852271198,0.012906931882429307,0.00044817766515885856,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.08,0.12,0.08,0,0.5,35,0.42857142857142855,0.991616670015443,0.0009065418645681193,-0.0026722480609773225,-0.0003495023479326287,-0.01657486543205655,-0.039170032949262974,-0.01196367389970221,0.012414381188370127,0.0004522408942499683,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.06,0.12,0.08,0,0.5,37,0.4594594594594595,0.9908204740553955,0.0009321537033371805,-0.0038088032925919224,-0.0004983988084125146,-0.026821578213784614,-0.03928130467191603,-0.0170741326694559,0.017215879685918978,0.0005957642236894862,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.12,0.08,0,0.5,35,0.42857142857142855,0.9900013222854518,0.0009065418645681193,-0.003686063235592396,-0.0004823119155250577,-0.022066637170696124,-0.03935463084526108,-0.01592835750240218,0.01655874238372923,0.0005980605692262568,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.12,,0,0.5,35,0.42857142857142855,0.9766796734271581,0.0005424887397788009,-0.004746896339300033,-0.0006214066682889152,-0.023107899413678634,-0.05193669900907294,-0.01592835750240207,0.01655874238372923,0.0004467839958094252,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.12,,14,0.5,35,0.42857142857142855,0.9766796734271581,0.0005424887397788009,-0.004746896339300033,-0.0006214066682889152,-0.023107899413678634,-0.05193669900907294,-0.01592835750240207,0.01655874238372923,0.0004467839958094252,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.06,0.15,0.1,0,0.5,39,0.5128205128205128,0.9727560819157154,0.0006243564944794455,-0.0048140593057348635,-0.0006302173076441209,-0.020643021706053477,-0.05601367486309229,-0.012493948571591806,0.013467671823460314,-1.4770429532034207e-05,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.06,0.15,0.1,14,0.5,39,0.5128205128205128,0.9727560819157154,0.0006243564944794455,-0.0048140593057348635,-0.0006302173076441209,-0.020643021706053477,-0.05601367486309229,-0.012493948571591806,0.013467671823460314,-1.4770429532034207e-05,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.08,0.15,0.1,0,0.5,39,0.5128205128205128,0.974317907659803,0.0006243564944794455,-0.0035469160453981408,-0.0004640767097288112,-0.015508574243591089,-0.05615292341391036,-0.009382925061115599,0.010095696333712434,-8.030710319327308e-06,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.1,0.15,,0,0.5,39,0.5128205128205128,0.9752560523399394,0.0006243564944794455,-0.002806902232204256,-0.0003671352540968176,-0.012419490484256723,-0.0562367231056376,-0.0075123311039101415,0.008074132426046488,-4.962694362041299e-06,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,1.0,0.1,0.15,0.1,0,0.5,39,0.5128205128205128,0.9752560523399394,0.0006243564944794455,-0.002806902232204256,-0.0003671352540968176,-0.012419490484256723,-0.0562367231056376,-0.0075123311039101415,0.008074132426046488,-4.962694362041299e-06,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.06,0.15,0.1,14,0.5,35,0.45714285714285713,0.9596881162022063,0.00012478313570920988,-0.005945341644534308,-0.0007787000559107415,-0.02583218616012295,-0.06418002725025827,-0.017074132669455566,0.013892258824691028,0.00028018154778927266,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.1,0.12,,0,0.5,35,0.42857142857142855,0.9635781587398565,0.00010202940361394119,-0.0035001150306628315,-0.00045794394551157414,-0.014662770192709784,-0.06685558532534952,-0.009579303694079111,0.009929240472238643,0.00016284087119584307,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.06,0.2,0.1,14,0.5,33,0.48484848484848486,0.9499739526671408,-0.00010922864521907339,-0.006215692499589198,-0.0008142058170057531,-0.02583218616012295,-0.06704876675977568,-0.017074132669455788,0.013609177633220781,0.00024077650115796243,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.08,0.2,0.1,14,0.5,32,0.46875,0.940519610386137,-0.0004354985592403583,-0.005100884693675756,-0.00066784974087164,-0.018348734732381966,-0.07632109072122009,-0.011963673899702432,0.0098095583969815,0.00010165364078833823,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,1.0,0.06,0.15,0.06,14,0.5,42,0.47619047619047616,0.9436525624324457,0.00012685639430448582,-0.006884228299367634,-0.0009020421361117803,-0.02346313885061868,-0.08210993780912916,-0.013643722492695853,0.014986112054031553,-0.00028837426627178635,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.08,0.15,0.1,0,0.5,34,0.4411764705882353,0.9408084635968191,-0.0004968854019238913,-0.005585720411559025,-0.0007314832318395803,-0.018348734732381966,-0.08454624898156933,-0.01196367389970232,0.009319857224612038,3.1356202543226476e-05,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.15,0.1,14,0.5,34,0.4411764705882353,0.9391388635444075,-0.0004968854019238913,-0.007571184761473226,-0.0009923522391305228,-0.02441072354624141,-0.08477572325485301,-0.01592835750240218,0.012399192264490377,3.4625611290068594e-05,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.06,0.15,,14,0.5,35,0.45714285714285713,0.9286546638690985,-0.0007381576045321411,-0.008450551491996694,-0.0011080367259569401,-0.028287277316126236,-0.09353237628629364,-0.017074132669455455,0.013892258824691028,-7.617399633206925e-05,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.08,0.2,0.08,14,0.5,32,0.46875,0.9212811992295059,-0.0009811568886410197,-0.0061874242475380425,-0.0008104928933918565,-0.01942080617299613,-0.09385334896089696,-0.011963673899702432,0.0098095583969815,-5.344348202385163e-05,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.1,0.15,0.08,14,0.5,34,0.4411764705882353,0.9246004478446769,-0.0010104461825362783,-0.005293431198473253,-0.0006931177663244137,-0.015559089477094723,-0.10205633066539982,-0.009579303694079333,0.007465675985188991,-9.651644650499058e-05,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.1,0.15,0.08,0,0.5,34,0.4411764705882353,0.9246004478446769,-0.0010104461825362783,-0.005293431198473253,-0.0006931177663244137,-0.015559089477094723,-0.10205633066539982,-0.009579303694079333,0.007465675985188991,-9.651644650499058e-05,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.08,0.15,0.08,14,0.5,34,0.4411764705882353,0.923603746402986,-0.0010104461825362783,-0.0066717304713481695,-0.0008741173014119585,-0.01942080617299613,-0.1022137124938664,-0.01196367389970232,0.00931985722461226,-0.00012374092026893165,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.5,0.0,0.06,0.15,0.08,14,0.5,34,0.4411764705882353,0.9219458638678238,-0.0010104461825362783,-0.00901714037269541,-0.0011826211944295784,-0.02583214417296653,-0.10247605534011672,-0.015928357502401846,0.012399192264490155,-0.00017188110039014135,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.06,0.15,0.1,0,0.5,36,0.4444444444444444,0.919116558442591,-0.0009609341447560158,-0.009335240160203373,-0.001224511376170856,-0.029154267092384334,-0.10248808161155955,-0.017074132669455677,0.013892258824691472,-0.00020201723140324455,3
SWED A,breakout,2018-01-01,latest,30,10,True,100,14,True,0.3,0.0,0.1,0.12,0.1,0,0.5,33,0.3939393939393939,0.9255253007857707,-0.0010598731144794266,-0.0052200172551529755,-0.000683483096739046,-0.017415343324388988,-0.1046795655965835,-0.009552240637620613,0.00932300967405486,-8.382980108334603e-05,4
SWED A,breakout,2018-01-01,latest,30,10,True,100,14,True,0.3,0.0,0.08,0.12,0.1,14,0.5,33,0.3939393939393939,0.9245322381982701,-0.0010598731144794266,-0.006578635035039637,-0.0008618850491962649,-0.021736069819430548,-0.10487083191223227,-0.011930387883880345,0.011654286038505823,-0.0001069913430256245,4
SWED A,breakout,2018-01-01,latest,30,10,True,100,14,True,0.3,0.0,0.06,0.12,0.1,14,0.5,33,0.3939393939393939,0.9228784688387727,-0.0010598731144794266,-0.008890122591110439,-0.0011658976399792076,-0.0289078936757452,-0.10518950421380271,-0.01588517401096179,0.015540160331693809,-0.00014755948714206824,4
SWED A,breakout,2018-01-01,latest,30,10,True,100,14,True,0.3,0.0,0.06,0.12,0.1,0,0.5,33,0.3939393939393939,0.9228784688387727,-0.0010598731144794266,-0.008890122591110439,-0.0011658976399792076,-0.0289078936757452,-0.10518950421380271,-0.01588517401096179,0.015540160331693809,-0.00014755948714206824,4
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.08,0.2,0.1,0,0.5,34,0.47058823529411764,0.9081217831969491,-0.00125192894862554,-0.00713023137379365,-0.0009343764617048,-0.021928366122062837,-0.10526607413122292,-0.012826587852270865,0.010209331649099651,-0.00018117484959953182,3
SWED A,breakout,2018-01-01,latest,20,10,True,100,14,True,0.3,0.0,0.08,0.2,0.1,14,0.5,34,0.47058823529411764,0.9081217831969491,-0.00125192894862554,-0.00713023137379365,-0.0009343764617048,-0.021928366122062837,-0.10526607413122292,-0.012826587852270865,0.010209331649099651,-0.00018117484959953182,3
