ticker,entry_date,entry_price,exit_date,exit_price,qty,pnl,ret,exit_reason
SHB-A,2024-11-08,112.05,2024-11-12,110.95,892.458723784025,-981.7045961624224,-0.009817045961624225,stop_loss
SHB-A,2025-05-16,128.9,2025-05-22,128.3,768.1791730320991,-460.9075038192551,-0.004654771140418885,stop_loss
SHB-A,2025-08-27,123.15,2025-08-29,120.75,800.3035964272701,-1920.728631425453,-0.019488428745432444,stop_loss
